regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000001,20000004,30000029,Lachailes,-61418700963258216,39508226756646340,-36346375132950880,0,0,0,0,0,0,0.1283,0,0,1,0,0,0,None,0.573051,500007,887293935616,45047,B1
10000001,20000004,30000030,Kasrasi,-59932279484657980,43233411197129290,-41564724505396570,0,0,0,0,0,0,0.1629,1,0,0,1,0,0,None,0.573076,500007,1323487330304,45030,B1
10000001,20000005,30000031,Mohas,-80931368391397730,26612451671200670,-26174170930793530,0,0,0,0,0,0,0.01956,0,0,1,0,0,0,None,0.681783,500007,1283653107712,7,B1
10000001,20000005,30000032,Hasiari,-87895710227609470,39062466382135416,-26800575462533416,0,0,0,0,0,0,0.07863,1,0,0,1,0,0,None,0.798188,500007,1793587675136,3797,B
10000001,20000005,30000033,Radima,-86669709447701840,30253891492190176,-23109218639605172,0,0,0,0,0,0,0.4925,0,0,1,0,0,0,None,0.75392,500007,3709557014528,45036,B
10000001,20000005,30000034,Alkez,-80605644803163840,36589580336539304,-22409023277357064,0,0,0,0,0,0,0.06291,0,1,0,0,0,0,None,0.782123,500007,1917034692608,45032,B
10000001,20000005,30000035,Nimambal,-78972929108395070,22021695733766360,-30437697744700284,0,0,0,0,0,0,0.1721,1,0,0,1,0,0,None,0.594051,500007,2348147015680,45047,B1
10000001,20000005,30000036,Yishinoon,-69082798590931976,15194641371952620,-28780877400953410,0,0,0,0,0,0,2.257,0,0,1,0,0,0,None,0.424718,500007,3881923510272,3801,B2
10000001,20000005,30000037,Uplingur,-66223420001742984,16326050663711196,-25730407026952496,0,0,0,0,0,0,1.063,1,0,1,0,1,1,None,0.422069,500007,3975502888960,6,B2
10000001,20000006,30000038,Dooz,-62127277592377580,48759951230412050,-77061875158752110,0,0,0,0,0,0,0.03159,1,0,0,1,0,0,None,0.423729,500007,857129484288,45037,B2
10000001,20000006,30000039,Bayuka,-59779356765873870,39123118951290280,-73224273778575460,0,0,0,0,0,0,1.563,0,0,0,1,0,0,None,0.400722,500007,3294057725952,10,B2
10000001,20000006,30000040,Uzistoon,-57893084293713440,45833021879997750,-74838023569004380,0,0,0,0,0,0,0.02003,0,0,0,1,0,0,None,0.390646,500007,2103486840832,45032,B2
10000001,20000006,30000041,Bairshir,-59500536638628780,30602000215019544,-70450499247601540,0,0,0,0,0,0,0.03449,0,0,1,0,0,0,None,0.364088,500007,2110378868736,45040,B2
10000001,20000006,30000042,Moh,-62674059167873770,33768290206315220,-64245757325714750,0,0,0,0,0,0,4.216,0,1,0,0,0,0,None,0.472835,500007,4946503139328,3796,B1
10000001,20000006,30000043,Sari,-62779423667720400,52039434306573576,-81846145892347570,0,0,0,0,0,0,0.08784,1,0,0,1,0,0,None,0.379343,500007,2426401980416,3798,B2
10000001,20000007,30000044,Faspera,-87275787061837660,24422502349262536,-107306739389600960,0,0,0,0,0,0,0.1176,0,0,1,0,0,0,None,0.128258,500007,842988060672,3796,B3
10000001,20000007,30000045,Jaymass,-82887953753333140,32277060913727690,-99630396320491890,0,0,0,0,0,0,0.4019,0,0,0,1,0,0,None,0.216311,500007,3467863916544,45047,B3
10000001,20000007,30000046,Mifrata,-78639929616777980,42640460112816640,-94549571824356260,0,0,0,0,0,0,0.07162,1,0,0,1,0,0,None,0.303803,500007,2431498059776,45033,B2
10000001,20000007,30000047,Majamar,-73381467136228100,33974076985768544,-84124835282852210,0,0,0,0,0,0,2.674,0,0,1,0,0,0,None,0.369186,500007,6331382628352,45034,B2
10000001,20000007,30000048,Ihal,-84811359818445380,47168756430761570,-84060080477225650,0,0,0,0,0,0,1.209,1,0,0,1,0,0,None,0.492701,500007,4679238942720,45036,B1
10000001,20000007,30000049,Camal,-89393067632056240,40323443484050264,-103505841227186940,0,0,0,0,0,0,0.03307,0,1,0,0,0,0,None,0.212977,500007,1602929295360,45037,B3
10000001,20000007,30000050,Fera,-74299224152638900,39382745820237064,-78999332766387170,0,0,0,0,0,0,0.01737,0,1,0,0,0,0,None,0.477246,500007,440937054208,3799,B1
10000001,20000008,30000051,Juddi,-81696029803755220,43312474926582810,-71958178282436296,0,0,0,0,0,0,0.3352,1,0,0,1,0,0,None,0.649137,500007,3664132177920,45047,B1
10000001,20000008,30000052,Maspah,-84298169522780300,40933231824812020,-57665504477869510,0,0,0,0,0,0,0.2775,1,0,0,1,0,0,None,0.799901,500007,2318427488256,3799,B
10000001,20000008,30000053,Ibaria,-85000827583159300,43133101361465060,-66861168763407410,0,0,0,0,0,0,0.01782,0,0,1,0,0,0,None,0.730979,500007,384225837056,45038,B1
10000001,20000008,30000054,Shala,-85039605426929570,33253850385570630,-57833924355980580,0,0,0,0,0,0,0.1749,0,0,1,0,0,0,None,0.715564,500007,3471753347072,45036,B1
10000001,20000008,30000055,Zemalu,-78353005942623260,37708303599870296,-58441885318365050,0,0,0,0,0,0,0.04283,0,0,1,0,0,0,None,0.725159,500007,1274973388800,45041,B1
10000001,20000008,30000056,Khankenirdia,-76447984592627100,42323396070787250,-71495345478719416,0,0,0,0,0,0,0.05294,0,1,0,0,0,0,None,0.613596,500007,3281192484864,7,B1
10000001,20000009,30000057,Nikh,-85714432605002130,66485180580943150,-61024775895002300,0,0,0,0,0,0,0.1239,1,0,0,1,0,0,None,0.7741980000000001,500007,4598617604096,7,B
10000001,20000009,30000058,Amphar,-81506260408812080,71942058569451890,-60077264184929176,0,0,0,0,0,0,0.01216,1,0,0,1,0,0,None,0.702187,500007,1359562670080,3800,B1
10000001,20000009,30000059,Salashayama,-78462144495839660,75721744939315580,-53501874200793544,0,0,0,0,0,0,0.01616,0,0,1,0,0,0,None,0.665586,500007,1976938790912,3800,B1
10000001,20000009,30000060,Janus,-67019723134447680,75145506477540290,-56751705435097870,0,0,0,0,0,0,0.07187,0,0,0,1,0,0,None,0.545571,500007,2540231196672,45033,B1
10000001,20000009,30000061,Agha,-85529128805122770,68585914092814960,-64690720392612650,0,0,0,0,0,0,0.01005,0,1,0,0,0,0,None,0.7187829999999999,500007,1443279405056,3800,B1
10000001,20000009,30000062,Iosantin,-60426349382586620,75280217078275260,-59383802160235896,0,0,0,0,0,0,0.01804,0,0,0,1,0,0,None,0.450343,500007,998212173824,45039,B1
10000001,20000009,30000063,Orva,-58831333756248456,65071791530294200,-58535541425382344,0,0,0,0,0,0,0.5037,0,0,0,1,0,0,None,0.50995,500007,3453450715136,3797,B1
10000001,20000009,30000064,Zet,-61899112908873624,63390250691681096,-57778987238062190,0,0,0,0,0,0,0.144,1,0,0,1,0,0,None,0.569698,500007,3642599931904,7,B1
10000001,20000009,30000065,Akhrad,-55467810092119790,75041947502068050,-65667847016387970,0,0,0,0,0,0,0.3348,1,0,0,1,0,0,None,0.358477,500007,3093933326336,45030,B2
10000001,20000009,30000066,Pirohdim,-66053705321788104,60016694152712510,-60830334913800010,0,0,0,0,0,0,0.6256,0,0,1,0,0,0,None,0.628696,500007,6884440932352,3802,B1
10000001,20000009,30000067,Sharir,-60941548092406936,77995677851633710,-65672158117746600,0,0,0,0,0,0,0.5506,0,0,1,0,0,0,None,0.396849,500007,3325006184448,3797,B2
10000001,20000009,30000068,Usroh,-83511864320234060,78631957879831860,-63739762008452650,0,0,0,0,0,0,0.02819,0,0,1,0,0,0,None,0.597458,500007,1427242483712,45033,B1
10000001,20000009,30000069,Thiarer,-60038254601218360,56960319635112780,-61574404562871810,0,0,0,0,0,0,0.09048,0,0,0,1,0,0,None,0.542033,500007,1430630694912,45037,B1
10000001,20000010,30000070,Gomati,-102466093278155490,61739122987126650,-92805341321059920,0,0,0,0,0,0,0.02424,1,0,0,1,0,0,None,0.387421,500007,1950828724224,45032,B2
10000001,20000010,30000071,Jangar,-103711104103329340,71636002389670470,-81696206367769230,0,0,0,0,0,0,0.1145,0,1,0,0,0,0,None,0.527329,500007,1333350629376,3799,B1
10000001,20000010,30000072,Nakah,-115776531141551800,81776967342702270,-98226669274008700,0,0,0,0,0,0,0.01538,1,0,0,1,1,1,None,0.363864,500007,645474418688,3799,B2
10000001,20000010,30000073,Irshah,-95323443986144420,60897202373633304,-89454401512341070,0,0,0,0,0,0,0.15,1,0,0,1,0,0,None,0.429507,500007,3512345034752,45031,B2
10000001,20000010,30000074,Hasateem,-109124883950155700,68647473524096830,-91822983992110540,0,0,0,0,0,0,0.0101,0,0,0,1,0,0,None,0.426496,500007,2089420718080,3800,B2
10000001,20000010,30000075,Assah,-115655018403000000,74112145986600000,-103188394071000000,0,0,0,0,0,0,0.3229,1,0,0,1,0,1,None,0.297802,500007,2681177636864,6,B2
10000001,20000011,30000076,Tidacha,-96666131425390900,65065656728685950,-56208771481079210,0,0,0,0,0,0,0.1989,1,0,0,1,0,0,None,0.820099,500007,2207969968128,3798,B
10000001,20000011,30000077,Odlib,-100580464528326430,61711747519974390,-55983784947667704,0,0,0,0,0,0,0.2979,0,0,0,1,0,0,None,0.8245170000000001,500007,2530435399680,3799,B
10000001,20000011,30000078,Jofan,-107343994369714540,60153248576634850,-55559557102143304,0,0,0,0,0,0,0.4978,0,0,1,0,0,0,None,0.779548,500007,3484039249920,45036,B
10000001,20000011,30000079,Milu,-96066093767465800,68304706530540300,-60042819513443580,0,0,0,0,0,0,0.01022,0,1,0,0,0,0,None,0.769625,500007,2009050251264,3800,B
10000001,20000011,30000080,Yadi,-107977718946195980,61286366636039890,-60141607008473496,0,0,0,0,0,0,0.214,0,0,0,1,0,0,None,0.750268,500007,2823739146240,3798,B
10000001,20000011,30000081,Buftiar,-112289887271663980,65924024970737384,-57819372548905624,0,0,0,0,0,0,0.3825,0,1,0,0,0,0,None,0.708741,500007,3027305496576,7,B1
10000001,20000012,30000082,Jarizza,-99552082879404960,48386295721765920,-65266532013842424,0,0,0,0,0,0,0.3238,0,0,0,1,0,0,None,0.765431,500007,3472110911488,6,B
10000001,20000012,30000083,Ejahi,-106306688887846620,59731533376764920,-65513066698408910,0,0,0,0,0,0,0.01668,0,0,1,0,0,0,None,0.7289099999999999,500007,794096697344,3802,B1
10000001,20000012,30000084,Asghatil,-95555831489462860,43353413865686440,-61405745587947700,0,0,0,0,0,0,0.04094,1,0,0,1,0,0,None,0.794778,500007,994599895040,45041,B
10000001,20000012,30000085,Bar,-98443107172810690,54154223688939590,-74272136309516740,0,0,0,0,0,0,0.2758,1,0,0,1,0,0,None,0.665838,500007,3320579620864,45041,B1
10000001,20000012,30000086,Sucha,-106276091837530000,52625499381688024,-72085421990848480,0,0,0,0,0,0,0.2355,0,0,1,0,0,0,None,0.658265,500007,3141414420480,45041,B1
10000001,20000012,30000087,Gelhan,-101293245585079040,62616846009737890,-69804856608659130,0,0,0,0,0,0,0.5756,0,0,1,0,0,0,None,0.701676,500007,3110815924224,45038,B1
10000001,20000012,30000088,Akeva,-94709472495039170,62114404413655030,-73801409628830430,0,0,0,0,0,0,0.03116,0,1,0,0,0,0,None,0.664835,500007,2098107121664,45039,B1
10000001,20000013,30000089,Sosa,-83486917314354820,71188199613808584,-94156974663561780,0,0,0,0,0,0,0.4497,0,0,0,1,0,0,None,0.301179,500007,2541561053184,45036,B2
10000001,20000013,30000090,Ilahed,-81795663334184220,75261229626648850,-90706702954643100,0,0,0,0,0,0,0.04924,1,0,0,1,0,0,None,0.315943,500007,2392273715200,45032,B2
10000001,20000013,30000091,Eshwil,-88681978645793260,82300286639160960,-97642794568667970,0,0,0,0,0,0,1.11,0,1,0,0,0,0,None,0.218968,500007,4830178312192,8,B3
10000001,20000013,30000092,Aranir,-84224358460811040,66954736263958710,-100539545847313250,0,0,0,0,0,0,1.706,0,0,1,0,0,0,None,0.242789,500007,2360710004736,3796,B3
10000001,20000013,30000093,Ishkad,-84112961361626160,77363606181604930,-86139083467917500,0,0,0,0,0,0,0.04505,0,1,0,0,0,0,None,0.366036,500007,1370483195904,3802,B2
10000001,20000013,30000094,Hahyil,-88958161349679570,68462213202648860,-104268722287202050,0,0,0,0,0,0,0.2222,0,1,0,0,0,0,None,0.208115,500007,3179007967232,3798,B3
10000001,20000014,30000095,Asilem,-59828504059703290,66629552609130776,-85659028328457820,0,0,0,0,0,0,0.01259,0,0,1,0,0,0,None,0.284998,500007,2163577716736,3800,B2
10000001,20000014,30000096,Mahnagh,-60873887339427160,59027758123983710,-96570831066937980,0,0,0,0,0,0,0.4387,0,1,0,0,0,0,None,0.205003,500007,2781410230272,3803,B3
10000001,20000014,30000097,Shach,-60517246678774790,60891618017717410,-83890696854372800,0,0,0,0,0,0,0.02324,0,0,0,1,0,0,None,0.326043,500007,2085218418688,45031,B2
10000001,20000014,30000098,Kehrara,-73665197946545400,71700983084175760,-85410625009387660,0,0,0,0,0,0,0.0944,1,0,0,1,0,0,None,0.364844,500007,1317166645248,45041,B2
10000001,20000014,30000099,Arena,-68548626619899310,70634573843748230,-76325081413372060,0,0,0,0,0,0,0.02355,0,0,0,1,0,0,None,0.44233,500007,4751108866048,3800,B2
10000001,20000014,30000100,Timeor,-56617016616469510,55052089301390950,-82173112784626420,0,0,0,0,0,0,0.3639,1,0,1,0,0,0,None,0.314131,500007,3987362283520,45047,B2
10000001,20000014,30000101,Uhtafal,-73016369800946610,71832412683630280,-73973081225141710,0,0,0,0,0,0,0.3807,0,0,0,1,0,0,None,0.499612,500007,4332105760768,45032,B1
10000001,20000014,30000102,Dysa,-61365930431327890,71685882544268090,-89973109429664420,0,0,0,0,0,0,0.02439,0,0,0,1,0,0,None,0.236195,500007,1383282769920,45032,B3
10000001,20000014,30000103,Serad,-69237792256978936,68408660502674000,-70906262138822070,0,0,0,0,0,0,1.16,0,0,1,0,0,0,None,0.525836,500007,4626700566528,45036,B1
10000001,20000014,30000104,Mahti,-59358932400900650,75993899779582640,-87114289959390300,0,0,0,0,0,0,1.452,0,1,0,0,0,0,None,0.228282,500007,5083050278912,10,B3
10000001,20000014,30000105,Abha,-77433814344717060,83078598142142340,-72003290355774000,0,0,0,0,0,0,0.06385,1,0,1,0,0,0,None,0.434101,500007,1286656753664,6,B2
10000001,20000015,30000106,Shedoo,-89433559616933630,46900373173162250,-83758112088624910,0,0,0,0,0,0,0.1028,1,0,0,1,0,0,None,0.506118,500007,3023692627968,3802,B1
10000001,20000015,30000107,Gamis,-102362648910611380,40596126609599000,-82548921662377810,0,0,0,0,0,0,0.1769,1,0,0,1,0,0,None,0.473906,500007,1257975971840,45042,B1
10000001,20000015,30000108,Nieril,-101098098348746350,32921861844933812,-87753326166026050,0,0,0,0,0,0,0.07206,0,0,1,0,0,0,None,0.35344,500007,2480414916608,8,B2
10000001,20000015,30000109,Berta,-85372244434263250,33497559002336588,-78714012881177920,0,0,0,0,0,0,0.06483,1,0,0,1,0,0,None,0.489557,500007,1304471666688,45033,B1
10000001,20000015,30000110,Bekirdod,-106671896575289740,46086783476644480,-88535511544046960,0,0,0,0,0,0,0.1059,0,0,1,0,0,0,None,0.405349,500007,1491261325312,45041,B2
10000001,20000015,30000111,Hothomouh,-101697231116601000,31692620381826144,-81341099605773710,0,0,0,0,0,0,0.01379,0,0,0,1,0,0,None,0.422981,500007,2799894003712,3800,B2
10000001,20000016,30000112,Arnola,-53452237678029304,42084870177526120,-41304027925528480,0,0,0,0,0,0,0.01439,1,0,0,1,0,0,None,0.462835,500007,706530508800,3798,B1
10000001,20000016,30000113,Astabih,-51508681259512170,37530617128969944,-37584959768268330,0,0,0,0,0,0,0.4294,0,0,0,1,0,0,None,0.408818,500007,2468168073216,45046,B2
10000001,20000016,30000114,Ubtes,-49948673102319300,29430786351070690,-35992279935059750,0,0,0,0,0,0,0.04285,1,0,0,1,0,0,None,0.336073,500007,1359739092992,45041,B2
10000001,20000016,30000115,Bimener,-46389524007614720,26277481162421210,-39367828335374776,0,0,0,0,0,0,0.4006,0,0,0,1,0,0,None,0.270041,500007,5242238271488,45033,B2
10000001,20000016,30000116,Kenobanala,-44895594885382180,32880779275870110,-36250328056568890,0,0,0,0,0,0,0.03664,1,0,0,1,1,1,None,0.289398,500007,1016676810752,3799,B2
10000001,20000016,30000117,Khabi,-44916061582761256,25587659848169570,-43134851980218260,0,0,0,0,0,0,0.5189,0,0,0,1,0,0,None,0.248619,500007,3788239536128,45036,B3
10000001,20000016,30000118,Uanzin,-52741376753579210,38934512462754170,-48121847483758810,0,0,0,0,0,0,0.4105,1,0,0,1,0,0,None,0.433972,500007,3398584762368,45030,B2
10000002,20000017,30000119,Itamo,-112560103587755860,47928333931958840,111978825842975220,0,0,0,0,0,0,0.01862,1,0,0,1,0,0,None,0.6717379999999999,500001,1011110313984,3800,C
10000002,20000017,30000120,Mitsolen,-120342524769331600,40196058733944360,114066274472987490,0,0,0,0,0,0,6.339,0,0,1,0,0,0,None,0.633706,500001,10543681241088,45034,C
10000002,20000017,30000121,Jatate,-113233135699432510,43535840216913590,99838778491746820,0,0,0,0,0,0,0.1246,0,1,0,0,0,0,None,0.637428,500001,1135549480960,45031,C
10000002,20000017,30000122,Mahtista,-119280441488417390,41954931165540776,107985141986103250,0,0,0,0,0,0,0.02118,0,1,0,0,0,0,None,0.658238,500001,1707878645760,7,C
10000002,20000017,30000123,Vaankalen,-103816549528156210,54052415728730110,103154736580374080,0,0,0,0,0,0,9.408,0,1,0,0,0,0,None,0.64717,500001,6446845001728,10,C
10000002,20000017,30000124,Kylmabe,-114552649128269630,52214525295879096,116245911522904030,0,0,0,0,0,0,0.01819,0,1,0,0,0,0,None,0.731931,500001,1310767054848,45041,C
10000002,20000017,30000125,Ahtulaima,-102314240978147100,51520873976900360,114451455950438610,0,0,0,0,0,0,0.8406,0,1,0,0,0,0,None,0.612689,500001,3376916725760,3801,C
10000002,20000018,30000126,Geras,-108837334945850820,73968548508259220,88911114430602940,0,0,0,0,0,0,0.0667,0,0,1,0,0,0,None,0.650146,500001,2715790082048,8,C
10000002,20000018,30000127,Sirseshin,-122129903072428160,77294450297187150,83749938652043760,0,0,0,0,0,0,0.1006,1,0,1,0,0,1,None,0.747993,500001,1434086539264,45038,C
10000002,20000018,30000128,Tuuriainas,-112954466387456300,82223399016553660,87844469915899730,0,0,0,0,0,0,0.01346,0,0,0,1,0,0,None,0.610849,500001,473742573568,3797,C
10000002,20000018,30000129,Unpas,-128835093262737390,64756684486083090,98338125228173490,0,0,0,0,0,0,0.07759,1,0,1,0,0,0,None,0.9459649999999999,500001,1977199624192,45037,B
10000002,20000018,30000130,Shihuken,-122231920215349380,71935311888779190,95573171534548320,0,0,0,0,0,0,0.2447,0,0,1,0,0,0,None,0.8745849999999999,500001,1575757283328,45038,B
10000002,20000018,30000131,Nomaa,-102548997380212770,75165714802187040,94340483397353780,0,0,0,0,0,0,0.01609,1,0,0,1,0,0,None,0.606936,500001,1678975041536,45040,C
10000002,20000019,30000132,Ansila,-141907839349533490,55430726626926010,109208016114025860,0,0,0,0,0,0,0.07835,0,0,0,1,0,0,None,0.912017,500001,3466768941056,45037,B
10000002,20000019,30000133,Hirtamon,-133772305106989630,61593299351291890,111641750668067730,0,0,0,0,0,0,0.06462,1,0,0,1,0,0,None,0.974726,500001,2143250546688,45033,A
10000002,20000019,30000134,Hykkota,-146700680788000000,51392265432600000,105853589168000000,0,0,0,0,0,0,0.02153,0,0,0,1,0,0,None,0.823653,500001,3316530544640,45040,B
10000002,20000019,30000135,Outuni,-148747791926887400,46121248524093410,107892563654425600,0,0,0,0,0,0,0.7664,0,0,0,1,0,0,None,0.734172,500001,2123288150016,3801,C
10000002,20000019,30000136,Ohmahailen,-149794153665098020,42906489131105800,104942953561997280,0,0,0,0,0,0,0.02571,0,0,0,1,0,0,None,0.663811,500001,2937547653120,3800,C
10000002,20000019,30000137,Eskunen,-153519004289574620,42661698014827810,105342914908027660,0,0,0,0,0,0,0.1763,0,0,1,0,0,0,None,0.625294,500001,1420635013120,3797,C
10000002,20000019,30000138,Ikuchi,-137996816819160930,63157462493689000,114295800169879070,0,0,0,0,0,0,0.03431,1,0,0,1,0,1,None,0.986815,500001,1416950317056,45037,A
10000002,20000020,30000139,Urlen,-139376796022883460,71476647043997950,99524016578104600,0,0,0,0,0,0,0.04614,1,0,0,1,0,0,None,0.959995,500001,1658763476992,3802,A
10000002,20000020,30000140,Maurasi,-125986646920958690,58522258220588570,110028861626782900,0,0,0,0,0,0,0.1636,1,0,1,0,0,0,None,0.912748,500001,3419516436480,8,B
10000002,20000020,30000141,Kisogo,-136079097583000000,67458193520400000,89182007575000000,0,0,0,0,0,0,0.2644,1,0,0,1,1,1,None,1,500001,1389317455872,3796,A
10000002,20000020,30000142,Jita,-129064861735000000,60755306910000000,117469227060000000,0,0,0,0,0,0,1.692,1,0,0,1,0,1,None,0.945913,500001,3591948992512,3796,B
10000002,20000020,30000143,Niyabainen,-144006154015412200,66582208175810270,107909631497080420,0,0,0,0,0,0,0.2321,1,0,0,1,1,1,None,0.963924,500001,1875601653760,3802,A
10000002,20000020,30000144,Perimeter,-143265233088942900,64923714928938900,104178623206741810,0,0,0,0,0,0,0.04031,1,0,0,1,1,1,None,0.9531230000000001,500001,1467665219584,3802,A
10000002,20000020,30000145,New Caldari,-136591309420335380,68606618110891070,114489542252206340,0,0,0,0,0,0,0.04031,1,0,0,1,0,1,None,1,500001,999014006784,3799,A
10000002,20000021,30000146,Saisio,-102163624625311200,68025013230596056,98881007684084720,0,0,0,0,0,0,0.01796,1,0,0,1,0,0,None,0.65244,500001,1522169020416,45040,C
10000002,20000021,30000147,Abagawa,-93195238525388030,59626073427345110,87534666505000930,0,0,0,0,0,0,0.01224,0,0,1,0,0,0,None,0.625298,500001,2265189711872,3800,C
10000002,20000021,30000148,Jakanerva,-107736208975299580,65737182606348104,112001668795974000,0,0,0,0,0,0,4.147,0,0,0,1,0,0,None,0.743252,500001,8278750265344,3802,C
10000002,20000021,30000149,Gekutami,-95409084828413360,67480756886924616,111772143099082420,0,0,0,0,0,0,0.4043,0,0,1,0,0,0,None,0.699187,500001,1517458685952,9,C
10000002,20000021,30000150,Hurtoken,-90096108247644670,64213530142788856,86727475266120860,0,0,0,0,0,0,1.107,0,0,1,0,0,0,None,0.585978,500001,3537682563072,45036,C
10000002,20000021,30000151,Uoyonen,-97930895335323820,73716882694877040,116754753932848020,0,0,0,0,0,0,0.03105,1,0,1,0,0,0,None,0.69878,500001,1390556872704,45037,C
