regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000002,20000017,30000125,Ahtulaima,0,0,0,0,0,0,0,0,0,0.8406,0,1,0,0,0,0,None,0,None,3376916725760,None,C
10000002,20000018,30000126,Geras,0,0,0,0,0,0,0,0,0,0.0667,0,0,1,0,0,0,None,0,None,2715790082048,None,C
10000002,20000018,30000127,Sirseshin,0,0,0,0,0,0,0,0,0,0.1006,1,0,1,0,0,1,None,0,None,1434086539264,None,C
10000002,20000018,30000128,Tuuriainas,0,0,0,0,0,0,0,0,0,0.01346,0,0,0,1,0,0,None,0,None,473742573568,None,C
10000002,20000018,30000129,Unpas,0,0,0,0,0,0,0,0,0,0.07759,1,0,1,0,0,0,None,0,None,1977199624192,None,B
10000002,20000018,30000130,Shihuken,0,0,0,0,0,0,0,0,0,0.2447,0,0,1,0,0,0,None,0,None,1575757283328,None,B
10000002,20000018,30000131,Nomaa,0,0,0,0,0,0,0,0,0,0.01609,1,0,0,1,0,0,None,0,None,1678975041536,None,C
10000002,20000019,30000132,Ansila,0,0,0,0,0,0,0,0,0,0.07835,0,0,0,1,0,0,None,0,None,3466768941056,None,B
10000002,20000019,30000133,Hirtamon,0,0,0,0,0,0,0,0,0,0.06462,1,0,0,1,0,0,None,0,None,2143250546688,None,A
10000002,20000019,30000134,Hykkota,0,0,0,0,0,0,0,0,0,0.02153,0,0,0,1,0,0,None,0,None,3316530544640,None,B
10000002,20000019,30000135,Outuni,0,0,0,0,0,0,0,0,0,0.7664,0,0,0,1,0,0,None,0,None,2123288150016,None,C
10000002,20000019,30000136,Ohmahailen,0,0,0,0,0,0,0,0,0,0.02571,0,0,0,1,0,0,None,0,None,2937547653120,None,C
10000002,20000019,30000137,Eskunen,0,0,0,0,0,0,0,0,0,0.1763,0,0,1,0,0,0,None,0,None,1420635013120,None,C
10000002,20000019,30000138,Ikuchi,0,0,0,0,0,0,0,0,0,0.03431,1,0,0,1,0,1,None,0,None,1416950317056,None,A
10000002,20000020,30000139,Urlen,0,0,0,0,0,0,0,0,0,0.04614,1,0,0,1,0,0,None,0,None,1658763476992,None,A
10000002,20000020,30000140,Maurasi,0,0,0,0,0,0,0,0,0,0.1636,1,0,1,0,0,0,None,0,None,3419516436480,None,B
10000002,20000020,30000141,Kisogo,0,0,0,0,0,0,0,0,0,0.2644,1,0,0,1,1,1,None,0,None,1389317455872,None,A
10000002,20000020,30000142,Jita,0,0,0,0,0,0,0,0,0,1.692,1,0,0,1,0,1,None,0,None,3591948992512,None,B
10000002,20000020,30000143,Niyabainen,0,0,0,0,0,0,0,0,0,0.2321,1,0,0,1,1,1,None,0,None,1875601653760,None,A
10000002,20000020,30000144,Perimeter,0,0,0,0,0,0,0,0,0,0.04031,1,0,0,1,1,1,None,0,None,1467665219584,None,A
10000002,20000020,30000145,New Caldari,0,0,0,0,0,0,0,0,0,0.04031,1,0,0,1,0,1,None,0,None,999014006784,None,A
10000002,20000021,30000146,Saisio,0,0,0,0,0,0,0,0,0,0.01796,1,0,0,1,0,0,None,0,None,1522169020416,None,C
10000002,20000021,30000147,Abagawa,0,0,0,0,0,0,0,0,0,0.01224,0,0,1,0,0,0,None,0,None,2265189711872,None,C
10000002,20000021,30000148,Jakanerva,0,0,0,0,0,0,0,0,0,4.147,0,0,0,1,0,0,None,0,None,8278750265344,None,C
10000002,20000021,30000149,Gekutami,0,0,0,0,0,0,0,0,0,0.4043,0,0,1,0,0,0,None,0,None,1517458685952,None,C
10000002,20000021,30000150,Hurtoken,0,0,0,0,0,0,0,0,0,1.107,0,0,1,0,0,0,None,0,None,3537682563072,None,C
10000002,20000021,30000151,Uoyonen,0,0,0,0,0,0,0,0,0,0.03105,1,0,1,0,0,0,None,0,None,1390556872704,None,C
10000002,20000021,30000152,Hampinen,0,0,0,0,0,0,0,0,0,0.02689,1,0,0,1,0,0,None,0,None,1593690161152,None,C
10000002,20000022,30000153,Poinen,0,0,0,0,0,0,0,0,0,0.8147,1,0,0,1,0,0,None,0,None,4875320557568,None,C
10000002,20000022,30000154,Liekuri,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,1,0,0,None,0,None,735022219264,None,C
10000002,20000022,30000155,Obanen,0,0,0,0,0,0,0,0,0,0.09993,0,0,0,1,0,0,None,0,None,1814234267648,None,C
10000002,20000022,30000156,Josameto,0,0,0,0,0,0,0,0,0,0.04229,1,0,0,1,0,0,None,0,None,1428516634624,None,C
10000070,20000787,30000157,Otela,0,0,0,0,0,0,0,0,0,2.37,0,0,1,0,0,0,None,0,None,2779218444288,None,C
10000002,20000022,30000158,Olo,0,0,0,0,0,0,0,0,0,0.04685,1,0,0,1,0,0,None,0,None,1203250397184,None,C
10000002,20000023,30000159,Ikami,0,0,0,0,0,0,0,0,0,0.5079,1,0,0,1,0,0,None,0,None,3543562715136,None,C
10000002,20000023,30000160,Reisen,0,0,0,0,0,0,0,0,0,0.1975,0,0,0,1,0,0,None,0,None,1902683881472,None,C
10000002,20000023,30000161,Purjola,0,0,0,0,0,0,0,0,0,0.09507,0,0,0,1,0,0,None,0,None,1359693086720,None,C
10000002,20000023,30000162,Maila,0,0,0,0,0,0,0,0,0,0.07115,0,0,1,0,0,0,None,0,None,1541699010560,None,C1
10000002,20000023,30000163,Akora,0,0,0,0,0,0,0,0,0,0.01485,1,0,0,1,0,0,None,0,None,1618394218496,None,C1
10000002,20000023,30000164,Messoya,0,0,0,0,0,0,0,0,0,0.1795,1,0,1,0,0,0,None,0,None,1715419480064,None,C1
10000002,20000024,30000165,Ishisomo,0,0,0,0,0,0,0,0,0,0.05446,1,0,0,1,0,0,None,0,None,2327688511488,None,C
10000002,20000024,30000166,Airmia,0,0,0,0,0,0,0,0,0,0.03285,0,0,0,1,0,0,None,0,None,1272786845696,None,C
10000002,20000024,30000167,Sakkikainen,0,0,0,0,0,0,0,0,0,0.0148,0,0,0,1,0,0,None,0,None,1831764099072,None,C
10000002,20000024,30000168,Friggi,0,0,0,0,0,0,0,0,0,0.1423,0,0,0,1,0,0,None,0,None,3461727387648,None,C
10000002,20000024,30000169,Ihakana,0,0,0,0,0,0,0,0,0,0.0232,1,0,0,1,0,0,None,0,None,1697381875712,None,C1
10000002,20000024,30000170,Vahunomi,0,0,0,0,0,0,0,0,0,0.01196,0,1,0,0,0,0,None,0,None,1132593414144,None,C
10000002,20000024,30000171,Otitoh,0,0,0,0,0,0,0,0,0,0.0254,1,0,0,1,0,0,None,0,None,725325447168,None,C
10000002,20000024,30000172,Otomainen,0,0,0,0,0,0,0,0,0,0.125,0,1,0,0,0,0,None,0,None,2154661675008,None,C
10000002,20000025,30000173,Vattuolen,0,0,0,0,0,0,0,0,0,0.876,1,0,0,1,0,0,None,0,None,4535616536576,None,C
10000002,20000025,30000174,Onuse,0,0,0,0,0,0,0,0,0,0.01472,0,0,0,1,0,0,None,0,None,1689959006208,None,C
10000002,20000025,30000175,Soshin,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,1,0,0,None,0,None,1810670157824,None,C
10000002,20000025,30000176,Keikaken,0,0,0,0,0,0,0,0,0,0.02535,0,0,1,0,0,0,None,0,None,1527900274688,None,C
10000002,20000025,30000177,Ukkalen,0,0,0,0,0,0,0,0,0,0.1075,0,1,0,0,0,0,None,0,None,1150597332992,None,C
10000002,20000025,30000178,Akkilen,0,0,0,0,0,0,0,0,0,0.1235,1,0,0,1,0,0,None,0,None,3017713909760,None,C
10000002,20000025,30000179,Silen,0,0,0,0,0,0,0,0,0,1.351,0,1,0,0,0,0,None,0,None,2948173922304,None,C
10000002,20000026,30000180,Osmon,0,0,0,0,0,0,0,0,0,2.373,1,0,0,1,0,0,None,0,None,4522690215936,None,C
10000002,20000026,30000181,Korsiki,0,0,0,0,0,0,0,0,0,7.214,0,0,0,1,0,0,None,0,None,8114085560320,None,C
10000002,20000026,30000182,Inaya,0,0,0,0,0,0,0,0,0,0.5244,0,0,0,1,0,0,None,0,None,1876331986944,None,C
10000002,20000026,30000183,Nuken,0,0,0,0,0,0,0,0,0,0.1755,0,1,0,0,0,0,None,0,None,3532012126208,None,B
10000002,20000026,30000184,Uminas,0,0,0,0,0,0,0,0,0,0.01047,0,1,0,0,0,0,None,0,None,636994191360,None,C
10000002,20000026,30000185,Airaken,0,0,0,0,0,0,0,0,0,0.0593,0,0,1,0,0,0,None,0,None,2714859732992,None,C
10000002,20000026,30000186,Oijanen,0,0,0,0,0,0,0,0,0,0.4648,1,0,0,1,0,0,None,0,None,3518907547648,None,C1
10000002,20000026,30000187,Wuos,0,0,0,0,0,0,0,0,0,0.2574,0,1,0,0,0,0,None,0,None,2440672837632,None,C
10000002,20000027,30000188,Hentogaira,0,0,0,0,0,0,0,0,0,5.611,1,0,0,1,0,0,None,0,None,5321552035840,None,C
10000002,20000027,30000189,Kiainti,0,0,0,0,0,0,0,0,0,0.1394,0,0,0,1,0,0,None,0,None,2488647286784,None,C
10000002,20000027,30000190,Vasala,0,0,0,0,0,0,0,0,0,0.06136,0,0,0,1,0,0,None,0,None,3127196516352,None,C
10000002,20000027,30000191,Walvalin,0,0,0,0,0,0,0,0,0,0.04459,0,0,0,1,0,0,None,0,None,2673008705536,None,C1
10000070,20000787,30000192,Otanuomi,0,0,0,0,0,0,0,0,0,4.135,1,0,0,1,0,0,None,0,None,4937530998784,None,C1
10000002,20000027,30000193,Vouskiaho,0,0,0,0,0,0,0,0,0,0.7661,1,0,0,1,0,0,None,0,None,2280475328512,None,C
10000002,20000027,30000194,Otsela,0,0,0,0,0,0,0,0,0,0.1019,1,0,0,1,0,0,None,0,None,2401618886656,None,C1
10000002,20000028,30000195,Tasti,0,0,0,0,0,0,0,0,0,0.1302,1,0,1,0,0,0,None,0,None,3303045332992,None,C1
10000002,20000028,30000196,Otosela,0,0,0,0,0,0,0,0,0,0.05228,0,0,0,1,0,0,None,0,None,2787731046400,None,C2
10000002,20000028,30000197,Uemon,0,0,0,0,0,0,0,0,0,0.01499,0,0,0,1,0,0,None,0,None,1629148282880,None,C2
10000002,20000028,30000198,Paala,0,0,0,0,0,0,0,0,0,0.04341,0,1,0,0,0,0,None,0,None,1505161773056,None,C2
10000002,20000028,30000199,Fuskunen,0,0,0,0,0,0,0,0,0,0.52,1,0,1,0,1,1,None,0,None,3098551517184,None,C2
10000002,20000028,30000200,Akkio,0,0,0,0,0,0,0,0,0,0.1038,0,1,0,0,0,0,None,0,None,1969156915200,None,C2
